user_id,item_ids,timestamp
23109,"[2707, 14826, 14238, 4330, 7068, 17291, 7405]",1393632000
18938,"[8035, 1919, 3494, 15152, 2125]",1400284800
21623,"[2351, 3350, 12516, 7256, 18081, 3158, 16113, 9252, 10343, 4830, 5628]",1386633600
14649,"[1245, 1953, 14017, 5684, 6672]",1369353600
5560,"[359, 5708, 13682, 4459, 4723]",1360540800
12778,"[9420, 13915, 19124, 20380, 14207, 5488, 18084, 18933, 19464, 20350, 20815]",1386720000
14416,"[1215, 3313, 17850, 11780, 16068, 19150]",1399593600
37592,"[13057, 15122, 15258, 13311, 19227]",1390953600
24459,"[3786, 3099, 9886, 8662, 9888, 19325]",1383523200
35100,"[21462, 21474, 21989, 9976, 10223, 14599, 17615, 21476, 17415, 21235, 22190]",1394323200
7622,"[523, 7414, 12009, 10346, 15044]",1394755200
15777,"[12869, 1381, 4126, 7869, 21038]",1389139200
9352,"[10196, 15145, 812, 2590, 678, 9881, 18955, 20370]",1398297600
24028,"[6332, 2977, 17759, 14958, 20874]",1394496000
32297,"[17668, 18137, 18138, 18408, 18663, 18850, 20765, 22848, 6354, 10675]",1395964800
24890,"[17417, 17132, 13648, 12582, 6814, 17780, 20110, 17142, 8689, 20301, 11431]",1396569600
1879,"[18965, 22590, 21649, 19774, 17891, 10770, 11779, 1373, 3160, 11942, 12871]",1396656000
7742,"[4113, 6404, 14076, 9300, 537, 20747, 3077]",1395964800
17629,"[5735, 1678, 2295, 5208, 10250, 17061, 18311, 20082, 22230]",1390780800
1398,"[13830, 78, 5042, 12403, 1140]",1394582400
27436,"[3985, 6557, 16009, 16118, 19994]",1399852800
12728,"[6820, 9929, 19490, 15810, 3925, 15254, 1002]",1377561600
9753,"[717, 2176, 9020, 10343, 17899]",1391040000
16979,"[2349, 2938, 2951, 4103, 4230, 6772, 9071, 9723, 11798, 11818, 17288]",1375920000
31414,"[5841, 7427, 14573, 9176, 15070]",1365552000
487,"[6909, 7663, 8117, 8311, 13140, 18363, 49, 1615, 2545, 3158, 3375]",1358985600
11602,"[18408, 9760, 11683, 16230, 866, 4672, 9849, 14403, 15891, 20078]",1386806400
782,"[1939, 10191, 15925, 12912, 42, 1410, 2656, 4612, 4804, 8330, 8963]",1375056000
12016,"[2318, 4399, 8968, 9978, 10921, 12697, 12834, 12902, 14624, 17838, 924]",1362960000
35100,"[11893, 14889, 17520, 17583, 21461, 21462, 21474, 21989, 9976, 10223, 14599]",1391212800
3320,"[4490, 394, 10776, 190, 15310]",1388880000
2656,"[9561, 11536, 16828, 153, 330]",1400630400
10521,"[759, 913, 2160, 3806, 1903, 10844, 13238]",1397952000
16282,"[1952, 4997, 4405, 6588, 9391, 1999, 10318, 1449]",1373500800
546,"[1840, 3324, 1085, 10965, 18905, 10957, 15867, 6165, 12019, 18716, 19647]",1379462400
7924,"[11889, 11284, 13049, 2988, 7608, 17829, 8145, 9874, 10455, 10611, 11680]",1360022400
16243,"[8064, 11026, 16113, 18249, 1443, 9347, 14245]",1353974400
23458,"[2815, 6322, 7878, 13242, 3802, 6968, 13240, 15176]",1379116800
7607,"[8207, 10384, 15044, 13363, 13781, 1939, 4839, 13461, 5125, 16606, 16658]",1394323200
35625,"[11965, 9554, 10928, 15457, 10853]",1360195200
3594,"[4983, 15406, 1478, 2550, 206]",1393027200
36469,"[15395, 10880, 11804, 14773, 17709]",1382745600
1972,"[733, 508, 20911, 111, 190, 10374]",1393718400
22882,"[2660, 5933, 7741, 8888, 20624, 21452]",1397606400
150,"[16779, 18936, 14, 21382, 8668]",1394496000
9434,"[5321, 7704, 4815, 6379, 685, 12896]",1380153600
6185,"[399, 8140, 14957, 11324, 11325, 16305, 16885, 3902]",1387929600
20419,"[7522, 14102, 2146, 7044, 14103]",1395014400
14874,"[7354, 7362, 16014, 17518, 11792, 12614, 7157, 9633, 18116, 3844, 7174]",1397001600
6654,"[8568, 4310, 2911, 440, 1556, 2833, 1557, 782, 11773, 1674, 5491]",1365724800
29110,"[4650, 11868, 13489, 18005, 15414, 15415, 15417, 17208, 17367, 18673]",1398297600
26225,"[3588, 18500, 5568, 17211, 20662, 16654]",1396137600
6726,"[1311, 2183, 450, 3191, 5351]",1307577600
34323,"[19177, 20459, 20919, 7980, 17800, 17802]",1398988800
15209,"[13673, 13363, 1449, 1448, 12857, 8355, 11234, 16930, 16239, 16934, 12623]",1398643200
16872,"[1563, 1790, 6666, 9769, 7891]",1399593600
70,"[6078, 6, 2316, 9965, 16895]",1362355200
15521,"[16227, 16832, 1348, 21145, 13719]",1393459200
10131,"[730, 6857, 9931, 1983, 20582, 3143, 3181]",1400112000
6803,"[459, 2148, 4742, 2140, 2270]",1380672000
32854,"[6796, 15440, 18140, 18952, 20850]",1381968000
1196,"[7714, 541, 7496, 7927, 11287, 18541, 2115, 20159, 16118, 67, 14082]",1390176000
5313,"[14778, 17485, 18104, 7891, 8566, 16082, 18952, 1783, 7217, 17486, 4699]",1388016000
35533,"[9435, 11173, 14039, 11708, 13647]",1360108800
7300,"[14452, 8560, 6544, 501, 13303, 14263, 14328]",1381968000
19682,"[9354, 5775, 9069, 11830, 5839, 9619, 3728, 17564, 3379, 4584, 22338]",1393718400
38386,"[15042, 15627, 17156, 17180, 19679, 21767]",1391126400
6688,"[21350, 15402, 21743, 21829, 2056, 2962, 7872, 15420, 17491, 18374, 20387]",1386547200
3131,"[478, 7430, 182, 8476, 11794]",1351123200
28568,"[17114, 15034, 12224, 14980, 4432, 5488, 9289, 16009, 14555, 16577]",1392336000
2099,"[564, 6631, 611, 111, 9119]",1323561600
27375,"[3965, 8319, 8377, 11760, 11844, 11989, 15577, 15578, 15966, 17183]",1386028800
18531,"[1843, 16010, 13151, 15213, 15223, 19575, 17439, 10354, 15758, 20485, 4144]",1381968000
17082,"[17279, 17502, 5864, 6062, 15192, 8351, 8911, 7309, 16006, 20042, 1609]",1390780800
34630,"[16398, 17733, 20289, 20921, 22313, 16654, 21742, 22391, 13946, 18950, 8286]",1398643200
69,"[2775, 17796, 5424, 7376, 9542, 9927, 11386, 15463, 17343, 18671, 6]",1392768000
16675,"[14608, 1530, 10663, 13804, 11668, 3374, 12867]",1390867200
23052,"[6659, 16656, 2694, 17407, 22335]",1400803200
28979,"[10084, 15688, 4598, 6046, 12467]",1398988800
31187,"[5693, 19461, 20017, 19569, 13644]",1398729600
6796,"[607, 733, 459, 1069, 1289]",1382486400
30464,"[5279, 10830, 12474, 13197, 14849, 15446, 21436, 21462, 21474, 22358]",1390089600
37779,"[18054, 15386, 15412, 15417, 17212, 17491, 18372, 13318, 15533, 15836, 22596]",1399852800
24719,"[3153, 4153, 15446, 21435, 21436, 21442, 21446, 21462, 21464, 21466, 21474]",1382313600
24772,"[13000, 13396, 14439, 6717, 3166, 16162, 13394]",1397606400
7819,"[2015, 4739, 3743, 10592, 5490, 17287, 16655, 12696, 593, 760, 10275]",1399161600
35519,"[9409, 16019, 18570, 13386, 16736, 17582]",1362960000
2291,"[1978, 122, 2140, 2147, 7710, 9287, 13494, 12355, 16128, 16552, 16200]",1375574400
36608,"[11094, 21185, 16031, 16560, 18508, 20788]",1393372800
3972,"[12100, 8773, 16039, 4001, 13674, 5754, 237]",1392508800
38383,"[15015, 17890, 17365, 17665, 19274, 20921]",1396915200
32628,"[6586, 8441, 18587, 19569, 7754, 10688, 19418]",1396828800
21649,"[7400, 4176, 2358, 22469, 22470]",1399939200
6448,"[1923, 5890, 13162, 9107, 17501, 18353, 18761, 17670, 422, 20185, 14542]",1388275200
24888,"[3210, 9358, 8639, 11663, 13317, 11801, 10365]",1364947200
22911,"[2665, 17912, 4161, 16348, 13421]",1390262400
10644,"[2050, 4165, 10328, 10475, 10592, 13531, 16235, 20716, 8157, 13649, 764]",1396828800
7421,"[511, 8880, 10365, 10595, 18250, 19236, 20474, 2566, 9770, 20308, 2479]",1394236800
11095,"[2376, 805, 12800, 7021, 7565]",1389398400
31278,"[5767, 10292, 7460, 8876, 12126]",1390348800
596,"[17299, 17684, 8527, 10290, 18058, 6749, 12037, 21858, 16479, 17197, 20359]",1388016000
7817,"[5898, 5964, 843, 541, 17563]",1378512000
13583,"[1443, 16564, 4338, 1106, 12867, 4464]",1399334400
6065,"[10719, 1493, 2480, 12169, 14282, 5210, 392, 3077, 10394, 13125, 4804]",1358380800
1248,"[8072, 16625, 15983, 4147, 1029, 5658, 4461, 68, 17965, 20439, 19807]",1392768000
6439,"[422, 1501, 1900, 2078, 3000, 9130, 3782]",1392076800
28916,"[9855, 12818, 16120, 13818, 7834, 17597, 19445, 13136, 17774, 14044, 14046]",1372809600
21593,"[2348, 2349, 4896, 10387, 17967, 19263, 19614]",1382486400
30279,"[22050, 18526, 21357, 20242, 21142, 21536, 22150, 5196, 20659, 20387, 20975]",1390953600
24711,"[17620, 18821, 9827, 17487, 17144, 10223, 21738, 15493, 21989, 22378, 17478]",1396483200
37278,"[12474, 20876, 20877, 22230, 18384]",1400112000
19942,"[15625, 2663, 16234, 2076, 15298, 13270, 21442, 21481, 15223, 18805, 20164]",1393718400
4280,"[251, 7558, 10472, 14212, 8157, 14458, 9376, 1973, 21557, 17747]",1400371200
13591,"[3699, 1983, 10560, 4778, 1107]",1392768000
1297,"[5146, 10887, 11828, 190, 375, 3831, 5727, 10968, 74, 815, 4276]",1390262400
5628,"[7001, 14193, 394, 17801, 7332, 6240, 363, 6491, 4075, 7199, 11145]",1376265600
3261,"[5094, 3369, 4340, 7160, 11702, 1666, 5491, 1149, 2103, 564, 399]",1374710400
14411,"[16977, 7425, 10058, 10225, 13892, 19502, 3077, 14487, 15941, 16358, 19423]",1398297600
34333,"[22355, 18754, 22507, 7985, 8670, 22166, 19062]",1398038400
27639,"[11387, 13737, 17045, 4072, 5527]",1386892800
2836,"[8373, 9720, 8266, 19089, 167, 1838, 1856, 7341, 11694, 13357, 14763]",1398124800
12942,"[16874, 18495, 19001, 20110, 7099, 10069, 14968, 21358, 22230, 16223, 7526]",1392163200
3549,"[204, 2078, 2469, 867, 1923, 5214, 2287]",1367625600
30832,"[11692, 7248, 6162, 6619, 8818, 5466]",1395360000
7043,"[7585, 9196, 11818, 12781, 2076, 5575, 12306, 14449, 15043, 3203, 18298]",1384646400
918,"[13793, 16461, 595, 3158, 12589, 168, 7131, 12917, 13363, 8184, 16631]",1392854400
13146,"[15490, 20874, 20978, 6923, 9768, 9784, 16755, 16976, 15724, 19829, 5779]",1381881600
1898,"[11460, 846, 1253, 6253, 8628, 8397, 6432, 17912, 14091, 940, 7291]",1391558400
33615,"[16103, 7359, 9590, 9773, 15392, 16361]",1376611200
21076,"[2252, 12474, 14678, 15135, 21446, 21494, 21495, 11680, 14730, 16541, 21445]",1384041600
21740,"[15011, 13369, 21439, 21465, 2396, 2860, 5210, 18170, 14890, 15969, 21471]",1395878400
22437,"[14476, 19208, 2550, 11603, 18592, 19580]",1395187200
7180,"[17371, 18684, 15425, 11658, 15011, 13665, 10670, 1238, 8810, 14706, 22617]",1398297600
19442,"[10564, 9818, 8903, 18208, 1983, 11719, 19545, 18644]",1394668800
15551,"[11438, 1931, 19775, 1355, 2101]",1391472000
4285,"[2355, 9699, 2588, 2174, 2919, 759, 2203, 2637, 8155, 815, 5752]",1380844800
26161,"[3567, 3568, 14015, 20397, 4284]",1384560000
11724,"[10941, 12796, 3799, 3801, 884, 6134, 8774, 10417, 10423, 14502, 9549]",1350259200
8572,"[1930, 4126, 615, 1064, 11448, 9455, 1048, 18808, 2949, 5219]",1385164800
37130,"[18072, 12286, 13644, 16655, 18081, 22233]",1393891200
1440,"[891, 6279, 80, 5604, 3089, 3189, 1666, 2392, 2439, 12096, 20543]",1387670400
27505,"[14455, 12700, 19009, 4008, 5754, 10669, 13912, 14686, 17243, 19692, 19874]",1396656000
6258,"[405, 1157, 12409, 18624, 11158]",1395964800
16209,"[1903, 11455, 17160, 18886, 1439]",1373760000
38677,"[15446, 21436, 21438, 21462, 21470]",1379548800
4925,"[2637, 3394, 305, 1151, 4307, 9503, 2287, 3910, 2107, 9913, 10952]",1362355200
22353,"[16234, 2529, 8711, 10129, 12185]",1384819200
1015,"[16174, 76, 1742, 4464, 15728, 21913, 22313, 9144, 22537, 15894, 21409]",1401062400
7538,"[1448, 19208, 20473, 518, 7303, 14271]",1395187200
3678,"[7522, 10830, 18342, 212, 18570, 7674, 8319, 14538]",1379116800
37285,"[19231, 20921, 18868, 22574, 22765, 22011, 22735, 15377, 20884, 21034, 22346]",1399852800
2264,"[5336, 121, 5393, 813, 5892, 10088, 3398, 5690, 8953]",1352764800
30023,"[5060, 7665, 7678, 7656, 7667, 7666, 7668, 7669, 7671, 7676, 7680]",1361404800
23434,"[18401, 14585, 2801, 6102, 15554, 21382]",1395792000
10046,"[13105, 3313, 20066, 723, 3799, 1974, 15977, 5051, 2200, 1957, 17117]",1391472000
25122,"[3273, 14968, 12279, 13581, 15534, 19843, 14555, 18511]",1398297600
6980,"[472, 5861, 9115, 15059, 15071, 6027, 10943, 21572, 16186, 17571, 810]",1399766400
34189,"[15344, 7865, 14980, 12669, 15452, 15227]",1389657600
18554,"[12954, 12979, 12980, 17899, 18990, 22576, 13329, 20393, 1846, 16000, 16930]",1393027200
25157,"[18207, 3278, 15141, 19307, 17118]",1395014400
33170,"[11142, 6989, 10695, 13593, 11633]",1394150400
2512,"[146, 1192, 1266, 2306, 7254]",1294876800
6687,"[12440, 981, 447, 3871, 17733, 19406, 16702]",1396137600
4185,"[954, 1117, 4584, 5666, 5816, 10125, 12533, 13444, 17310, 18863, 1782]",1400716800
32675,"[6629, 21482, 11350, 11351, 12210, 12213, 12216, 12218, 11070, 12211, 12212]",1395273600
14327,"[1213, 5649, 12780, 15220, 17967, 9802]",1398902400
7740,"[536, 7221, 1761, 6233, 4009]",1366502400
2744,"[16114, 17448, 13985, 813, 2278, 11798, 161, 21108]",1394668800
2670,"[720, 7553, 2101, 9724, 2248, 14135, 8155, 9722, 1253, 18966, 6286]",1393977600
11535,"[2585, 9252, 14152, 858, 859, 12643]",1388880000
4206,"[13522, 250, 358, 414, 3493, 4967, 5512, 9496, 4699, 12641, 18647]",1396656000
30053,"[5074, 5515, 9486, 11488, 12304, 21212]",1388102400
20645,"[2179, 9628, 9641, 5827, 8016, 17945, 18202, 3607, 10223, 20302, 20370]",1389312000
4623,"[17820, 2777, 15478, 4632, 10554, 17079, 19610, 14399, 5568, 3701, 1151]",1376524800
73,"[12553, 15147, 688, 6051, 6, 14853]",1398124800
18929,"[1916, 7002, 8912, 15088, 22011, 22681, 8911, 19793]",1396483200
22790,"[2639, 4736, 5154, 5295, 5297]",1360108800
9037,"[8254, 8575, 8868, 14779, 15432, 1376, 12882, 16103, 16604, 9520, 11688]",1354233600
5430,"[21378, 10887, 22400, 21075, 21890, 347, 12506, 19332, 20590, 21838, 675]",1396051200
27238,"[6178, 17398, 6635, 3912, 20269]",1390521600
17191,"[2157, 15416, 20742, 1615, 1678, 20978]",1383091200
16519,"[1494, 2962, 4911, 18371, 19521, 16900]",1397520000
16633,"[7312, 19848, 20642, 6969, 1521]",1394409600
16214,"[1439, 4396, 4403, 5995, 6220]",1354320000
4111,"[4831, 11486, 245, 21742, 16743, 22917]",1400112000
531,"[5759, 12296, 30, 5039, 19613, 19614, 14655, 1507, 15118]",1391904000
6953,"[7288, 12542, 10377, 10538, 743, 6030, 7192, 829, 2539, 7729, 4448]",1323993600
27763,"[4125, 16694, 5263, 5524, 12567, 4484, 5358, 5933]",1373328000
4840,"[3230, 11544, 11930, 6187, 295, 569, 14940, 16335, 7851, 14980, 15578]",1373587200
37487,"[12854, 13071, 13083, 13947, 14555, 15757, 18571, 21878, 22205]",1393545600
30717,"[5404, 8617, 8082, 8160, 8283, 15804, 18242]",1381190400
14398,"[17970, 18147, 18151, 1215, 12108]",1400716800
26938,"[5848, 3811, 8426, 9508, 13289, 11117, 11398, 19670, 17175, 12841, 21011]",1396915200
14101,"[11142, 5900, 6947, 6949, 2568, 7942, 18912, 4845, 11491, 19030, 1172]",1396742400
1419,"[933, 78, 934, 2005, 4353]",1399507200
9288,"[9439, 11173, 8588, 3772, 9891, 14890, 12474, 14465, 21426, 21442, 21464]",1387238400
7608,"[2259, 9483, 522, 7699, 10460, 18902, 20841]",1376611200
20945,"[2245, 3042, 11316, 12312, 13242]",1394841600
9545,"[4453, 8807, 15787, 18952, 17478, 20921, 21718, 20906, 21720, 21742, 18641]",1384732800
1392,"[248, 400, 1058, 10968, 20862, 15554, 9030, 16262, 6398, 11329, 18735]",1395100800
28876,"[4550, 12474, 12787, 15296, 15666, 15667, 16112, 17314]",1359331200
9005,"[15317, 645, 18397, 17121, 6443, 6444, 8406, 20410, 22043, 13880, 7725]",1392508800
17847,"[2384, 5262, 6825, 8136, 2387, 8152, 11399, 17296, 15989, 1721, 11678]",1356998400
15833,"[1850, 14147, 13422, 18026, 4316, 10223, 15234, 16711, 20874, 6158, 1384]",1395187200
33759,"[7461, 20884, 21894, 12036, 17595, 20067, 20857]",1394064000
10191,"[2048, 7541, 4630, 15213, 13543, 14534, 13292, 17218, 18569, 19463, 14555]",1368144000
18293,"[2953, 2782, 3291, 1806, 6087, 7193, 5359]",1363132800
14611,"[1238, 4692, 13881, 13868, 2407, 13593, 16592, 16980, 2559, 16553, 16551]",1375401600
9886,"[11157, 19716, 6173, 2137, 14548, 5232, 13522, 15044, 18841, 19738, 21283]",1400976000
33954,"[12418, 19619, 7660, 7640, 16577]",1392595200
34056,"[20127, 7723, 14275, 21706, 22475]",1391731200
14175,"[1185, 2050, 9460, 19729, 4314]",1392076800
483,"[26, 12174, 14135, 15598, 16785, 18971, 21620]",1394323200
20518,"[3412, 2166, 5365, 15778, 6403, 10270, 13175, 15259, 21504, 12669, 14865]",1389312000
21834,"[2400, 16279, 19070, 20474, 20485, 21552]",1394755200
31164,"[17193, 18936, 5680, 21592, 21350]",1400284800
26911,"[7792, 3805, 11720, 12480, 10880]",1381449600
38354,"[19272, 22582, 18811, 19939, 14916]",1394668800
26987,"[16639, 18001, 11621, 7966, 14446, 14325, 16394, 9460, 9542, 13391, 11771]",1398902400
5450,"[5453, 18117, 3786, 15646, 18515, 733, 1141, 2335, 3787, 731, 588]",1398470400
15696,"[1376, 6220, 2010, 7377, 8720, 15460, 8508]",1377561600
24233,"[10492, 14124, 21289, 3041, 19468]",1392681600
7655,"[21738, 14776, 9859, 10264, 20467, 14146, 15493, 21574, 6575, 21718, 22758]",1395014400
15394,"[1332, 14627, 4359, 5226, 17639, 18509]",1399161600
38460,"[15364, 15379, 15381, 15431, 15500, 16465]",1378339200
2786,"[11133, 163, 2135, 3077, 3947, 9110, 12301, 12519, 1926, 18962]",1380672000
23239,"[13054, 10747, 4709, 2746, 10803]",1400457600
14968,"[1282, 13241, 1514, 1515, 11798, 20646]",1387238400
1903,"[107, 1606, 5124, 6118, 15789]",1370304000
2897,"[6817, 10776, 12001, 13104, 14243, 11775, 14871, 16558, 11386, 14228, 7509]",1363737600
7448,"[9549, 3853, 2207, 511, 944, 1116, 5301]",1394323200
20916,"[6496, 2510, 11214, 11310, 16873, 4344, 14752, 10722, 13928, 10241, 3517]",1360368000
19621,"[9679, 2080, 9377, 12882, 20131, 2016, 3478, 4907, 5394, 5462, 8713]",1400457600
27109,"[3859, 5163, 11307, 10524, 13205, 6158]",1392508800
5520,"[20867, 21420, 10207, 16234, 5703, 16112, 4424, 13942, 12018, 17592, 18533]",1391990400
35871,"[12631, 9939, 21435, 19730, 21778, 22032, 14010, 17196, 18317, 18752, 22369]",1396483200
22207,"[11234, 6932, 3128, 2484, 13359, 16147]",1371513600
23347,"[16053, 4607, 18623, 2769, 15162]",1376438400
17773,"[2806, 5297, 1705, 5293, 18939]",1372118400
23020,"[15354, 6782, 2687, 13545, 22116]",1398816000
5107,"[7583, 3792, 322, 720, 3797, 3588, 4718]",1391126400
33375,"[10131, 7579, 9009, 7167, 12322, 12503, 14329, 17135]",1400544000
14319,"[5753, 6074, 5235, 8062, 1333, 2092, 4290, 1652, 4944, 4945, 4218]",1367193600
3751,"[9822, 11437, 217, 8286, 5331, 8736, 3588, 7648, 9160, 14967, 741]",1353888000
16454,"[16987, 7002, 3565, 7497, 12445, 9088, 18290, 19606, 1939, 8365, 16493]",1374364800
14590,"[1639, 11496, 11701, 19570, 12438, 1237, 10142, 14025]",1389312000
6608,"[12983, 15823, 1052, 3606, 16617, 5074, 436, 5263, 20127, 511, 794]",1391385600
35139,"[8891, 11374, 13878, 15135, 19188, 21989]",1396915200
4809,"[291, 787, 13826, 13517, 17709]",1375488000
25917,"[8948, 18627, 12712, 12474, 16482, 8949, 13301, 6589, 3493, 5816, 6951]",1381622400
34085,"[9194, 7761, 22331, 13238, 21407]",1400976000
1781,"[3608, 95, 18778, 102, 16763, 16967]",1400025600
21735,"[3642, 2388, 3034, 4972, 8324, 13696]",1347667200
36316,"[10681, 10828, 13820, 15760, 13238, 22060]",1400889600
748,"[6650, 6827, 7256, 10354, 5147, 12537, 20699, 12027, 18956, 42, 985]",1400716800
15618,"[1439, 1365, 9124, 4750, 18919]",1366070400
30541,"[9052, 9320, 7066, 11726, 9500, 17309, 17719, 5312]",1382832000
